bib,ID,5.5k,8.9k,Chip Time,Finish Time
10342,05199,0:32:33,0:29:01,1:19:49,1:20:14
13191,05200,0:32:34,0:29:00,1:19:49,1:20:15
13228,05201,0:35:57,0:27:07,1:19:50,1:20:40
13051,05202,0:34:51,0:27:30,1:19:50,1:19:53
10210,05203,0:35:57,0:27:08,1:19:50,1:20:41
10654,05204,0:35:12,0:27:15,1:19:52,1:20:12
10237,05205,0:33:40,,1:19:52,1:20:43
10954,05206,0:39:12,0:26:03,1:19:59,1:20:55
13377,05207,0:34:26,0:27:16,1:19:59,1:20:16
10782,05208,0:35:33,0:26:36,1:19:59,1:20:38
10331,05209,0:34:54,0:27:42,1:20:03,1:20:20
13063,05210,,1:01:44,1:20:04,1:20:22
10548,05211,0:36:13,0:26:21,1:20:11,1:20:44
10551,05212,0:36:18,0:26:17,1:20:12,1:20:44
13649,05213,0:32:23,0:25:12,1:20:12,1:20:12
10019,05214,0:34:04,0:28:26,1:20:12,1:20:44
10535,05215,0:35:14,0:27:14,1:20:13,1:20:44
10547,05216,0:32:12,0:27:13,1:20:13,1:20:44
13241,05217,0:35:08,0:27:03,1:20:15,1:21:06
10427,05218,0:35:00,0:27:08,1:20:15,1:21:06
10640,05219,0:34:08,0:27:44,1:20:16,1:20:30
10617,05220,0:34:08,0:27:44,1:20:17,1:20:30
10459,05221,0:35:05,0:27:31,1:20:18,1:20:38
10905,05222,0:34:21,0:30:35,1:20:19,1:20:58
13418,05223,0:35:02,0:27:35,1:20:26,1:20:39
10696,05224,0:35:01,0:27:38,1:20:27,1:20:39
10687,05225,,0:53:57,1:20:27,1:21:13
10142,05226,0:35:29,0:26:50,1:20:30,1:21:13
13248,05227,0:34:35,0:27:44,1:20:32,1:20:52
13275,05228,0:33:41,0:28:58,1:20:37,1:20:51
13360,05229,0:33:55,0:29:08,1:20:38,1:20:45
10570,05230,0:33:56,0:29:09,1:20:38,1:20:45
10078,05231,0:38:20,0:26:27,1:20:40,1:21:39
13158,05232,0:37:53,0:27:04,1:20:40,1:20:45
13276,05233,0:34:37,0:28:53,1:20:41,1:21:24
10216,05234,0:35:03,0:28:01,1:20:41,1:21:04
13109,05235,0:35:04,0:28:00,1:20:41,1:21:04
13501,05236,0:35:52,0:27:31,1:20:54,1:25:42
10485,05237,0:33:32,0:30:48,1:21:03,1:21:41
13154,05238,0:35:24,0:28:47,1:21:06,1:21:40
10581,05239,0:35:27,0:28:02,1:21:08,1:22:05
13477,05240,0:35:41,0:28:06,1:21:09,1:21:19
13256,05241,0:36:28,0:26:36,1:21:09,1:21:39
10779,05242,0:34:44,0:28:45,1:21:11,1:21:55
13634,05243,0:34:37,0:27:45,1:21:17,1:22:10
10141,05244,0:35:12,0:28:39,1:21:21,1:21:33
10534,05245,0:37:15,0:25:24,1:21:22,1:21:54
10492,05246,,0:46:32,1:21:23,1:21:38
13079,05247,0:35:05,0:26:44,1:21:23,1:21:33
10445,05248,0:34:00,0:30:39,1:21:25,1:22:11
13161,05249,0:35:47,0:27:48,1:21:26,1:21:32
13497,05250,,1:04:47,1:21:27,1:21:30
10847,05251,0:35:58,0:27:40,1:21:30,1:21:32
10307,05252,0:38:51,0:26:32,1:21:32,1:22:01
10477,05253,0:34:07,0:28:33,1:21:32,1:21:54
13221,05254,0:35:56,0:27:39,1:21:32,1:21:32
13218,05255,0:35:59,0:27:38,1:21:32,1:21:38
13474,05256,0:36:08,0:27:17,1:21:33,1:22:08
10367,05257,0:35:59,0:27:52,1:21:33,1:21:37
13162,05258,0:36:24,0:27:45,1:21:34,1:21:37
13298,05259,0:36:18,0:27:22,1:21:38,1:22:32
10919,05260,0:36:05,0:28:06,1:21:39,1:22:37
10601,05261,0:37:18,0:25:43,1:21:40,1:22:28
13086,05262,0:36:40,0:26:39,1:21:47,1:22:33
13245,05263,0:36:42,0:26:15,1:21:48,1:22:16
13273,05264,0:36:35,0:26:44,1:21:49,1:22:41
13403,05265,0:36:21,0:29:12,1:21:52,1:22:09
10948,05266,0:36:23,0:27:45,1:21:55,1:21:58
10037,05267,0:35:17,0:27:24,1:21:55,1:22:51
10473,05268,0:36:16,0:28:32,1:21:55,1:22:19
10223,05269,0:36:15,0:27:53,1:21:55,1:21:58
13081,05270,0:37:46,0:27:26,1:22:00,1:22:01
13367,05271,0:35:19,0:28:24,1:22:03,1:22:15
10381,05272,0:35:51,0:27:29,1:22:05,1:22:39
13104,05273,0:35:50,0:27:30,1:22:06,1:22:39
10621,05274,0:35:09,0:29:32,1:22:10,1:22:36
10931,05275,0:34:22,0:30:34,1:22:12,1:22:51
10681,05276,0:37:45,0:28:38,1:22:13,1:22:30
10677,05277,0:30:59,0:26:31,1:22:16,1:22:16
10680,05278,0:30:52,0:26:38,1:22:16,1:22:16
13164,05279,0:34:47,0:27:34,1:22:21,1:22:57
10036,05280,0:35:29,0:27:15,1:22:22,1:23:17
10700,05281,0:39:48,0:28:17,1:22:23,1:23:06
13344,05282,0:37:51,0:28:23,1:22:26,1:22:59
13338,05283,0:37:49,0:28:25,1:22:28,1:23:01
10518,05284,0:33:44,0:28:49,1:22:31,1:22:35
13537,05285,0:37:05,0:27:28,1:22:31,1:23:19
10602,05286,0:34:13,0:30:27,1:22:34,1:23:13
13358,05287,0:38:43,0:27:08,1:22:35,1:23:14
13341,05288,0:35:36,0:28:54,1:22:36,1:23:00
10482,05289,0:38:59,0:26:22,1:22:38,1:23:08
13478,05290,0:34:37,0:30:26,1:22:42,1:22:46
11007,05291,0:38:00,0:28:02,1:22:52,1:23:30
10936,05292,0:36:08,0:28:36,1:22:54,1:23:05
13492,05293,0:36:10,0:26:49,1:22:55,1:23:39
13223,05294,0:36:36,0:28:17,1:23:02,1:23:34
13584,05295,0:36:06,0:28:34,1:23:03,1:23:08
10626,05296,0:39:57,0:27:35,1:23:05,1:23:07
13589,05297,0:36:10,0:29:59,1:23:09,1:23:11
10698,05298,0:39:49,0:28:31,1:23:12,1:23:55
13153,05299,0:37:22,0:28:45,1:23:12,1:23:20
13373,05300,0:36:29,0:28:10,1:23:14,1:23:50
10702,05301,0:36:42,0:27:55,1:23:17,1:23:45
10458,05302,0:34:05,0:28:22,1:23:24,1:23:44
13570,05303,0:36:11,0:28:40,1:23:25,1:23:30
13612,05304,0:36:30,0:29:25,1:23:27,1:23:33
13613,05305,0:36:20,0:29:10,1:23:27,1:23:33
10390,05306,0:34:06,0:28:29,1:23:29,1:23:44
13476,05307,0:37:26,0:27:55,1:23:30,1:24:16
13547,05308,0:36:25,0:28:31,1:23:31,1:24:00
10034,05309,0:41:15,0:26:07,1:23:41,1:23:54
10642,05310,0:41:15,0:26:07,1:23:41,1:23:54
10635,05311,0:35:57,0:29:40,1:23:45,1:24:24
10449,05312,0:36:23,0:29:10,1:23:55,1:24:40
13440,05313,0:36:43,0:28:15,1:23:56,1:24:30
10450,05314,0:36:19,0:29:18,1:23:57,1:24:40
10634,05315,0:34:32,0:29:43,1:23:57,1:24:13
10609,05316,0:34:36,0:29:40,1:23:57,1:24:13
10922,05317,0:37:34,0:28:07,1:24:03,1:24:09
13576,05318,0:37:33,0:28:09,1:24:04,1:24:09
10982,05319,0:39:15,0:28:25,1:24:10,1:25:06
13508,05320,0:37:18,0:28:12,1:24:12,1:25:00
13479,05321,0:37:16,0:28:12,1:24:13,1:25:00
13117,05322,0:35:35,0:28:48,1:24:20,1:24:58
13283,05323,0:36:27,0:28:43,1:24:35,1:25:03
10133,05324,0:35:02,0:31:55,1:24:38,1:25:12
10441,05325,0:36:33,0:28:59,1:24:39,1:25:34
10402,05326,0:36:24,0:29:08,1:24:39,1:25:34
10512,05327,0:36:56,0:30:12,1:24:43,1:25:14
10769,05328,0:40:01,0:27:45,1:24:47,1:25:11
13596,05329,0:40:01,0:27:16,1:24:51,1:25:14
10284,05330,0:40:04,0:27:45,1:24:53,1:25:36
13200,05331,0:38:32,0:28:01,1:24:55,1:24:59
13203,05332,0:37:36,0:28:58,1:24:57,1:25:08
10109,05333,0:37:17,0:28:25,1:24:59,1:25:27
13055,05334,0:37:25,0:28:17,1:25:00,1:25:28
13189,05335,0:35:43,0:31:05,1:25:03,1:25:11
10188,05336,0:38:17,0:28:10,1:25:04,1:25:08
10403,05337,0:35:30,0:31:31,1:25:06,1:25:27
13149,05338,0:37:05,0:29:01,1:25:12,1:25:57
10663,05339,0:45:57,0:30:07,1:25:16,1:26:03
10327,05340,0:38:00,0:28:23,1:25:26,1:25:48
13166,05341,0:38:01,0:28:21,1:25:26,1:25:48
13328,05342,0:35:39,0:31:38,1:25:28,1:26:13
10661,05343,0:35:59,0:30:03,1:25:30,1:25:48
10385,05344,0:35:49,0:29:58,1:25:31,1:25:48
10294,05345,0:38:08,0:30:35,1:25:43,1:26:22
10710,05346,0:34:55,0:25:09,1:25:43,1:25:43
10850,05347,0:37:53,0:29:59,1:25:48,1:26:22
10539,05348,0:37:52,0:29:49,1:25:48,1:30:17
10579,05349,0:36:35,0:30:53,1:25:49,1:26:30
13321,05350,0:38:00,0:29:40,1:25:50,1:30:17
10110,05351,0:36:35,0:30:53,1:25:51,1:26:30
13168,05352,0:36:43,0:30:07,1:25:51,1:26:25
10630,05353,0:35:55,0:31:03,1:25:57,1:26:47
13281,05354,0:36:19,0:31:43,1:25:58,1:26:35
13280,05355,0:36:18,0:31:44,1:25:59,1:26:35
10439,05356,0:37:26,0:29:26,1:26:13,1:27:02
13257,05357,0:37:28,0:29:25,1:26:13,1:27:03
13284,05358,0:37:29,0:30:01,1:26:15,1:26:29
13551,05359,0:40:24,0:28:59,1:26:20,1:27:09
13050,05360,0:36:40,0:31:35,1:26:27,1:26:42
13568,05361,0:39:01,0:29:11,1:26:44,1:27:02
10917,05362,0:37:23,0:30:36,1:26:47,1:26:55
13366,05363,0:35:54,0:32:02,1:26:49,1:27:26
13362,05364,0:35:57,0:32:06,1:26:50,1:27:27
13629,05365,0:35:59,0:31:58,1:26:51,1:27:28
10372,05366,0:37:45,0:31:50,1:26:55,1:27:07
13583,05367,0:33:22,0:35:58,1:27:03,1:27:14
13272,05368,0:40:48,0:29:10,1:27:04,1:27:31
10715,05369,0:37:36,0:31:49,1:27:05,1:27:21
13401,05370,0:36:25,0:31:52,1:27:11,1:27:44
13566,05371,0:37:45,0:30:23,1:27:16,1:27:34
13559,05372,0:38:48,0:30:01,1:27:17,1:27:39
13445,05373,0:39:37,0:29:54,1:27:18,1:27:59
13646,05374,0:36:44,0:29:52,1:27:24,1:27:25
10577,05375,0:40:46,0:29:22,1:27:24,1:27:44
13669,05376,0:38:31,0:32:15,1:27:24,1:27:28
13416,05377,0:35:30,0:32:13,1:27:26,1:28:24
13558,05378,0:40:38,0:28:12,1:27:26,1:27:48
10693,05379,0:35:30,0:32:05,1:27:27,1:28:24
10260,05380,0:39:08,0:30:33,1:27:28,1:28:15
11001,05381,0:38:39,0:30:28,1:27:29,1:27:35
13686,05382,0:39:10,0:30:20,1:27:32,1:27:50
11005,05383,0:38:47,0:30:19,1:27:33,1:27:37
13300,05384,0:38:03,0:30:16,1:27:34,1:30:39
10574,05385,0:37:19,0:31:26,1:27:45,1:28:11
13105,05386,0:39:18,0:29:23,1:27:51,1:27:58
13059,05387,0:40:11,0:28:20,1:27:53,1:27:53
10637,05388,0:41:22,0:28:09,1:27:56,1:28:10
13244,05389,0:37:21,0:31:25,1:27:57,1:28:22
10165,05390,0:38:58,0:31:35,1:28:03,1:28:41
10448,05391,0:39:28,0:28:21,1:28:08,1:28:58
10803,05392,0:40:38,0:31:23,1:28:10,1:28:13
10657,05393,0:36:23,0:30:56,1:28:11,1:29:39
10844,05394,0:37:15,0:31:40,1:28:12,1:29:02
13538,05395,0:39:26,0:30:03,1:28:14,1:28:27
10669,05396,0:39:32,0:29:55,1:28:21,1:30:21
13138,05397,0:39:55,0:28:54,1:28:21,1:29:04
10436,05398,0:38:07,0:30:14,1:28:24,1:28:34
13426,05399,0:38:41,0:30:26,1:28:26,1:28:40
13171,05400,0:39:50,0:30:22,1:28:27,1:28:45
10881,05401,0:39:17,0:30:07,1:28:30,1:28:50
13088,05402,0:39:23,0:28:14,1:28:31,1:29:09
13486,05403,0:40:00,0:28:58,1:28:32,1:29:14
10296,05404,0:38:07,0:31:18,1:28:32,1:29:19
13219,05405,0:42:55,0:27:42,1:28:34,1:29:18
13561,05406,0:38:14,0:31:44,1:28:34,1:29:21
13586,05407,0:38:50,0:30:47,1:28:36,1:28:50
13608,05408,0:38:49,0:30:51,1:28:36,1:28:50
13292,05409,0:39:26,0:29:50,1:28:39,1:29:03
13188,05410,0:38:12,0:31:44,1:28:40,1:28:44
13383,05411,0:40:39,0:29:46,1:28:41,1:28:55
11017,05412,0:40:14,0:30:05,1:28:41,1:28:43
13343,05413,0:39:30,0:30:03,1:28:54,1:28:56
10064,05414,0:38:40,0:30:16,1:29:02,1:29:28
10392,05415,0:33:12,0:34:54,1:29:03,1:29:39
10483,05416,0:39:04,0:29:53,1:29:03,1:29:28
13032,05417,0:33:20,0:34:45,1:29:04,1:29:39
10904,05418,0:40:53,0:31:17,1:29:09,1:29:31
13320,05419,0:40:42,0:31:29,1:29:10,1:29:31
10986,05420,0:40:46,0:31:16,1:29:44,1:33:29
13177,05421,0:41:28,0:29:51,1:29:45,1:30:06
13289,05422,0:40:25,0:31:31,1:29:45,1:33:29
10050,05423,0:37:26,0:32:54,1:29:45,1:30:06
13179,05424,0:39:37,0:31:11,1:29:50,1:30:11
13178,05425,0:39:58,0:31:34,1:29:53,1:29:59
13018,05426,0:40:45,0:28:45,1:29:54,1:30:27
10866,05427,0:40:28,0:30:35,1:29:56,1:30:18
10098,05428,0:40:40,0:31:22,1:30:00,1:30:51
13356,05429,0:40:00,0:29:35,1:30:06,1:30:10
10255,05430,0:40:42,0:33:11,1:30:12,1:30:55
13308,05431,,,1:30:14,1:30:14
13505,05432,,0:36:41,1:30:19,1:30:19
13529,05433,,0:36:53,1:30:19,1:30:19
13503,05434,,0:36:59,1:30:20,1:30:20
10489,05435,0:39:11,0:31:47,1:30:22,1:31:15
13293,05436,0:40:03,0:29:23,1:30:26,1:30:49
10259,05437,0:40:13,0:30:52,1:30:38,1:30:58
13413,05438,0:40:17,0:30:46,1:30:40,1:31:01
10224,05439,,0:20:18,1:30:51,1:30:51
10546,05440,0:38:49,0:32:22,1:30:52,1:31:07
10563,05441,0:42:03,0:29:22,1:30:59,1:32:01
13618,05442,0:38:33,0:33:28,1:31:04,1:31:11
13498,05443,0:38:35,0:33:28,1:31:04,1:31:11
10791,05444,0:38:42,0:33:21,1:31:04,1:31:13
13354,05445,0:40:00,0:33:48,1:31:18,1:31:19
10228,05446,,,1:31:29,1:31:29
10664,05447,0:40:23,0:31:37,1:31:30,1:31:50
10536,05448,0:40:43,0:32:25,1:31:35,1:31:35
10724,05449,0:39:38,0:31:29,1:31:52,1:32:47
13277,05450,0:41:06,0:32:07,1:32:06,1:32:15
13194,05451,0:41:04,0:31:56,1:32:08,1:32:16
13323,05452,0:41:23,0:32:00,1:32:15,1:32:24
13327,05453,0:41:24,0:32:00,1:32:15,1:32:24
13603,05454,0:40:04,0:31:59,1:32:15,1:32:51
10531,05455,0:43:34,0:29:40,1:32:21,1:33:16
10882,05456,0:39:56,0:32:45,1:32:34,1:32:59
10983,05457,0:39:46,0:32:55,1:32:37,1:33:01
10571,05458,0:42:26,0:30:13,1:32:53,1:33:19
10920,05459,0:39:54,0:34:12,1:32:54,1:33:30
10386,05460,0:39:47,0:34:18,1:33:00,1:33:36
10318,05461,0:41:11,0:31:28,1:33:00,1:33:34
10379,05462,0:41:43,0:33:26,1:33:20,1:33:32
10235,05463,,1:17:17,1:33:29,1:34:00
10651,05464,0:41:25,0:32:32,1:33:36,1:34:27
13394,05465,0:41:15,0:32:42,1:33:37,1:34:28
13324,05466,0:41:17,0:32:56,1:33:42,1:34:36
13319,05467,0:41:17,0:32:56,1:33:43,1:34:36
10103,05468,0:46:09,0:27:27,1:33:50,1:33:54
13174,05469,0:46:11,0:30:14,1:33:50,1:33:54
13336,05470,0:41:13,0:33:34,1:33:58,1:34:06
10198,05471,0:44:43,0:30:41,1:34:00,1:35:30
10368,05472,,0:24:25,1:34:01,1:34:01
10278,05473,0:46:17,0:30:35,1:34:15,1:35:11
13331,05474,0:43:44,0:30:33,1:34:24,1:35:09
13246,05475,0:43:44,0:30:31,1:34:31,1:34:57
13260,05476,0:43:43,0:30:37,1:34:32,1:34:57
13054,05477,0:44:02,0:30:26,1:34:36,1:35:17
13408,05478,0:42:54,0:30:20,1:34:37,1:35:14
13115,05479,0:45:44,0:29:32,1:34:41,1:34:56
13434,05480,0:36:25,0:29:38,1:34:49,1:34:49
13141,05481,0:43:39,0:31:07,1:34:50,1:34:55
13087,05482,0:43:06,0:31:26,1:35:03,1:35:17
13607,05483,0:42:52,0:34:02,1:35:04,1:35:56
13390,05484,0:41:22,0:33:28,1:35:06,1:35:12
13301,05485,0:44:31,0:30:33,1:35:07,1:35:09
10464,05486,0:42:32,0:32:42,1:35:10,1:35:45
10712,05487,0:41:25,0:31:41,1:35:10,1:36:04
13442,05488,0:43:25,0:31:12,1:35:18,1:36:06
13227,05489,0:40:46,0:34:14,1:35:29,1:35:42
13560,05490,0:42:57,0:32:42,1:35:42,1:35:49
10393,05491,0:43:26,0:31:42,1:35:53,1:36:33
13335,05492,0:42:14,0:33:37,1:36:03,1:36:22
11018,05493,0:42:10,0:32:23,1:36:07,1:36:50
10376,05494,0:36:06,0:39:04,1:36:27,1:36:38
10397,05495,0:40:16,0:38:11,1:36:27,1:36:27
13143,05496,0:43:10,0:33:41,1:36:28,1:37:05
13144,05497,0:43:23,0:33:32,1:36:33,1:37:11
13564,05498,0:41:57,0:33:04,1:36:34,1:37:09
13340,05499,0:42:11,0:32:19,1:36:37,1:37:39
13563,05500,0:41:55,0:32:43,1:36:39,1:37:08
13145,05501,0:43:31,0:33:23,1:36:40,1:37:18
13229,05502,0:42:22,0:34:42,1:36:40,1:37:24
13533,05503,0:44:01,0:31:14,1:36:40,1:37:31
10022,05504,,,1:36:45,1:36:45
13428,05505,0:42:50,0:33:23,1:36:45,1:37:28
10043,05506,0:42:30,0:34:42,1:36:48,1:37:32
10808,05507,0:43:57,0:32:24,1:36:52,1:37:24
10599,05508,0:42:14,0:33:39,1:37:08,1:38:11
13250,05509,0:47:06,0:31:14,1:37:17,1:37:24
10513,05510,0:46:54,0:31:19,1:37:20,1:37:24
10576,05511,0:43:26,0:33:10,1:37:39,1:38:31
10102,05512,0:45:27,0:31:32,1:37:43,1:38:12
13042,05513,0:45:33,0:31:23,1:37:43,1:38:12
10282,05514,0:42:28,0:33:26,1:37:44,1:38:37
10286,05515,0:42:18,0:33:36,1:37:44,1:38:36
13674,05516,,1:15:10,1:38:19,1:38:42
10467,05517,0:50:35,0:28:42,1:38:23,1:39:16
13296,05518,0:44:31,0:32:30,1:38:24,1:38:49
10084,05519,0:46:24,0:33:54,1:38:25,1:38:51
13182,05520,0:46:31,0:33:46,1:38:26,1:38:51
13310,05521,0:44:22,0:33:02,1:38:29,1:39:00
10277,05522,0:46:10,0:32:01,1:38:32,1:38:40
13305,05523,0:44:21,0:32:38,1:38:34,1:38:58
13371,05524,,,1:38:39,1:38:39
13544,05525,,,1:38:49,1:38:49
13268,05526,,,1:38:53,1:38:53
10558,05527,0:45:14,0:33:33,1:39:15,1:39:16
10343,05528,0:43:04,0:33:53,1:39:17,1:40:11
13582,05529,0:43:08,0:34:51,1:39:33,1:39:35
13531,05530,0:43:10,0:34:48,1:39:35,1:39:36
10265,05531,0:44:35,0:36:01,1:39:43,1:39:59
13247,05532,0:44:45,0:35:56,1:39:44,1:39:59
10926,05533,0:43:37,0:36:16,1:39:53,1:40:30
10660,05534,0:44:36,0:33:16,1:39:55,1:40:54
10225,05535,0:43:47,0:34:52,1:40:10,1:40:46
13112,05536,0:43:53,0:34:48,1:40:11,1:40:46
13516,05537,,1:16:49,1:40:15,1:40:44
13425,05538,0:44:46,0:35:36,1:40:29,1:40:30
10226,05539,0:37:51,0:38:47,1:40:30,1:40:58
10685,05540,0:43:30,0:34:41,1:40:30,1:40:53
13364,05541,0:37:47,0:38:48,1:40:32,1:41:00
10686,05542,0:43:32,0:34:37,1:40:33,1:40:55
10557,05543,0:42:33,0:34:12,1:40:37,1:41:23
10550,05544,0:41:13,0:35:38,1:40:39,1:41:26
10553,05545,0:41:49,0:35:00,1:40:39,1:41:26
13412,05546,0:45:03,0:32:18,1:40:39,1:42:21
10927,05547,,,1:40:42,1:40:42
10713,05548,0:46:55,0:32:42,1:40:49,1:41:37
10809,05549,0:48:55,0:33:11,1:40:53,1:42:52
13625,05550,,,1:40:56,1:40:56
13519,05551,,0:19:53,1:41:01,1:41:01
13518,05552,,0:19:40,1:41:02,1:41:02
13398,05553,,,1:41:45,1:41:45
10416,05554,0:48:10,,1:42:19,1:42:31
13546,05555,0:44:19,0:38:05,1:42:23,1:42:50
10832,05556,0:44:34,0:37:54,1:42:24,1:42:51
13429,05557,0:44:49,0:35:06,1:42:25,1:43:13
10465,05558,0:45:29,0:34:26,1:42:29,1:43:16
10356,05559,0:45:15,0:35:24,1:42:41,1:43:23
10391,05560,0:45:19,0:35:02,1:42:42,1:43:08
13186,05561,0:45:25,0:35:15,1:42:43,1:43:23
10876,05562,0:45:07,0:35:31,1:42:55,1:44:04
13550,05563,0:43:34,0:35:30,1:42:55,1:44:05
13549,05564,0:43:32,0:35:31,1:42:57,1:44:04
10857,05565,0:43:34,0:35:30,1:42:57,1:44:05
10659,05566,,0:34:53,1:43:08,1:43:08
13526,05567,0:46:45,0:35:08,1:43:09,1:43:12
13441,05568,0:44:22,0:36:37,1:43:19,1:43:57
13437,05569,0:46:49,0:34:10,1:43:21,1:43:59
10362,05570,0:47:26,0:34:38,1:43:31,1:43:43
13297,05571,0:43:31,0:37:19,1:43:47,1:44:02
13033,05572,0:43:31,0:37:19,1:43:49,1:44:04
13046,05573,0:46:12,0:35:52,1:43:56,1:44:00
13047,05574,,0:35:47,1:44:00,1:44:00
10422,05575,0:44:56,0:36:02,1:44:05,1:44:38
13539,05576,0:44:56,0:36:57,1:44:06,1:45:05
10219,05577,0:43:13,0:37:28,1:44:08,1:44:55
10138,05578,0:48:23,0:36:01,1:44:08,1:44:36
13404,05579,0:43:13,0:37:28,1:44:11,1:44:58
10726,05580,0:45:44,0:35:10,1:44:17,1:45:09
13452,05581,0:45:44,0:35:10,1:44:17,1:45:09
13448,05582,0:44:46,0:36:07,1:44:39,1:45:27
13439,05583,,,1:45:27,1:45:27
13303,05584,0:36:17,0:44:20,1:45:37,1:45:54
10916,05585,0:47:20,0:36:01,1:46:00,1:47:59
13066,05586,,,1:46:25,1:46:25
10132,05587,,,1:46:26,1:46:26
13432,05588,0:45:31,0:37:54,1:46:28,1:47:16
13427,05589,,,1:46:35,1:46:35
13119,05590,0:45:52,0:37:00,1:46:52,1:48:56
13628,05591,0:44:27,0:38:25,1:46:52,1:48:56
13355,05592,0:43:59,0:40:15,1:47:07,1:47:44
10692,05593,0:44:26,0:40:11,1:47:08,1:47:15
10541,05594,0:44:23,0:38:29,1:47:19,1:49:22
13374,05595,0:48:39,0:35:20,1:47:24,1:47:48
10777,05596,0:48:38,0:35:23,1:47:24,1:47:48
10295,05597,0:45:33,0:37:55,1:48:07,1:48:46
13402,05598,0:44:46,0:39:20,1:48:30,1:49:18
10269,05599,0:45:17,0:38:56,1:48:31,1:49:17
13482,05600,0:43:02,,1:48:49,1:49:26
10695,05601,0:49:12,0:35:54,1:48:55,1:49:20
13510,05602,,,1:49:39,1:49:39
13411,05603,0:43:01,0:40:00,1:50:28,1:50:49
13534,05604,,0:42:10,1:50:48,1:50:48
10858,05605,0:52:29,0:36:48,1:51:35,1:52:44
13585,05606,0:48:16,0:39:33,1:52:10,1:52:38
13530,05607,,,1:53:16,1:53:16
13372,05608,,,1:53:18,1:53:18
10106,05609,,,1:53:41,1:53:41
13436,05610,0:46:02,0:42:48,1:54:32,1:55:12
10787,05611,,,1:55:05,1:55:05
10529,05612,0:50:42,0:41:47,1:56:39,1:57:35
13528,05613,,,1:57:09,1:57:09
13672,05614,,,1:57:13,1:57:13
13210,05615,,,1:57:34,1:57:34
10597,05616,,,1:57:46,1:57:46
13419,05617,0:54:38,0:36:46,1:58:31,1:59:25
10704,05618,0:54:38,0:36:46,1:58:32,1:59:26
13097,05619,,,1:59:11,1:59:11
10722,05620,,,1:59:36,1:59:36
10793,05621,,,1:59:42,1:59:42
13469,05622,,,1:59:47,1:59:47
13414,05623,,,2:01:28,2:01:28
10775,05624,,,2:10:23,2:10:23
11135,05625,,,DNF,
13834,05626,,,DNF,
11580,05627,,,DNF,
11356,05628,,,DNF,
11183,05629,,,DNF,
11269,05630,,,DNF,
13527,05631,,,DNF,
13838,05632,,,DNF,
11325,05633,,,DNF,
13202,05634,,,DNF,
11231,05635,,,DNF,
13730,05636,,,DNF,
11447,05637,,,DNF,
11220,05638,,,DNF,
11543,05639,,,DNF,
11496,05640,,,DNF,
10253,05641,,,DNF,
14105,05642,,,DNF,
13801,05643,,,DNF,
11279,05644,,,DNF,
13853,05645,,,DNF,
11470,05646,,,DNF,
11259,05647,,,DNF,
11625,05648,,,DNF,
10760,05649,,,DNF,
13536,05650,,,DNF,
11593,05651,,,DNF,
11249,05652,,,DNF,
10749,05653,,,DNF,
13714,05654,,,DNF,
10280,05655,,,DNF,
11207,05656,,,DNF,
11386,05657,,,DNF,
11136,05658,,,DNF,
13758,05659,,,DNF,
11452,05660,,,DNF,
13601,05661,,,DNF,
11589,05662,,,DNF,
13903,05663,,,DNF,
13773,05664,,,DNF,
13967,05665,,,DNF,
14045,05666,,,DNF,
13658,05667,,,DNF,
13347,05668,,,DNF,
11604,05669,,,DNF,
10399,05670,,,DNF,
14069,05671,,,DNF,
13126,05672,0:17:46,0:13:39,DNF,
11266,05673,,,DNF,
13950,05674,,,DNF,
11289,05675,,,DNF,
10431,05676,,,DNF,
11350,05677,,,DNF,
13902,05678,,,DNF,
10674,05679,,,DNF,
13911,05680,,,DNF,
13763,05681,,,DNF,
14099,05682,,,DNF,
10887,05683,,,DNF,
10755,05684,,,DNF,
11111,05685,,,DNF,
14055,05686,,,DNF,
11274,05687,,,DNF,
10790,05688,,,DNF,
13883,05689,,,DNF,
11498,05690,,,DNF,
11252,05691,,,DNF,
11528,05692,,,DNF,
14109,05693,,,DNF,
11406,05694,,,DNF,
10675,05695,,,DNF,
11493,05696,,,DNF,
13208,05697,,,DNF,
10794,05698,,,DNF,
14057,05699,,,DNF,
11510,05700,,,DNF,
13848,05701,,,DNF,
11385,05702,,,DNF,
11233,05703,,,DNF,
10408,05704,,,DNF,
11004,05705,,,DNF,
10754,05706,,,DNF,
10355,05707,,,DNF,
11466,05708,,,DNF,
10961,05709,,,DNF,
10627,05710,,,DNF,
10951,05711,,,DNF,
13745,05712,,,DNF,
11380,05713,,,DNF,
13662,05714,,,DNF,
11172,05715,,,DNF,
10595,05716,,,DNF,
13791,05717,,,DNF,
11533,05718,,,DNF,
11229,05719,,,DNF,
13795,05720,,,DNF,
14096,05721,,,DNF,
13794,05722,,,DNF,
13847,05723,,,DNF,
11505,05724,,,DNF,
13291,05725,,,DNF,
11121,05726,,,DNF,
11603,05727,,,DNF,
11145,05728,,,DNF,
13957,05729,,,DNF,
11623,05730,,,DNF,
11467,05731,,,DNF,
13524,05732,,,DNF,
11436,05733,,,DNF,
10786,05734,,,DNF,
11573,05735,,,DNF,
11478,05736,,,DNF,
11454,05737,,,DNF,
13511,05738,,,DNF,
11103,05739,,,DNF,
13846,05740,,,DNF,
13825,05741,,,DNF,
13751,05742,,,DNF,
13721,05743,,,DNF,
11521,05744,,,DNF,
